State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Incremental Deaths,death moving_avg
OH,39,10/12/21,1474723,4456,5033.285714,23021,202,75.85714286
OH,39,10/13/21,1480371,5648,4940.714286,23021,0,75.85714286
OH,39,10/14/21,1485514,5143,4774,23021,0,75.85714286
OH,39,10/15/21,1485514,0,3823.857143,23021,0,28.85714286
OH,39,10/16/21,1485514,0,3823.857143,23021,0,28.85714286
OH,39,10/17/21,1485514,0,3823.857143,23021,0,28.85714286
OH,39,10/18/21,1499485,13971,4174,23327,306,72.57142857
OH,39,10/19/21,1503102,3617,4054.142857,23616,289,85
OH,39,10/20/21,1507676,4574,3900.714286,23616,0,85
OH,39,10/21/21,1511760,4084,3749.428571,23616,0,85
OH,39,10/22/21,1515838,4078,4332,23955,339,133.4285714
OH,39,10/23/21,1515838,0,4332,23955,0,133.4285714
OH,39,10/24/21,1515838,0,4332,23955,0,133.4285714
OH,39,10/25/21,1524169,8331,3526.285714,23955,0,89.71428571
OH,39,10/26/21,1527976,3807,3553.428571,24164,209,78.28571429
OH,39,10/27/21,1531815,3839,3448.428571,24164,0,78.28571429
OH,39,10/28/21,1536005,4190,3463.571429,24164,0,78.28571429
OH,39,10/29/21,1539490,3485,3378.857143,24527,363,81.71428571
OH,39,10/30/21,1539490,0,3378.857143,24527,0,81.71428571
OH,39,10/31/21,1539490,0,3378.857143,24527,0,81.71428571
OH,39,11/1/21,1547788,8298,3374.142857,24527,0,81.71428571
OH,39,11/2/21,1551705,3917,3389.857143,24763,236,85.57142857
OH,39,11/3/21,1556208,4503,3484.714286,24763,0,85.57142857
OH,39,11/4/21,1560695,4487,3527.142857,24763,0,85.57142857
OH,39,11/5/21,1565043,4348,3650.428571,25067,304,77.14285714
OH,39,11/6/21,1565043,0,3650.428571,25067,0,77.14285714
OH,39,11/7/21,1565043,0,3650.428571,25067,0,77.14285714
OH,39,11/8/21,1575319,10276,3933,25067,0,77.14285714
OH,39,11/9/21,1580271,4952,4080.857143,25282,215,74.14285714
OH,39,11/10/21,1585798,5527,4227.142857,25282,0,74.14285714
OH,39,11/11/21,1590792,4994,4299.571429,25282,0,74.14285714
OH,39,11/12/21,1596171,5379,4446.857143,25643,361,82.28571429
OH,39,11/13/21,1596171,0,4446.857143,25643,0,82.28571429
OH,39,11/14/21,1596171,0,4446.857143,25643,0,82.28571429
OH,39,11/15/21,1608415,12244,4728,25643,0,82.28571429
OH,39,11/16/21,1614054,5639,4826.142857,25813,170,75.85714286
OH,39,11/17/21,1620436,6382,4948.285714,25813,0,75.85714286
OH,39,11/18/21,1627051,6615,5179.857143,25813,0,75.85714286
OH,39,11/19/21,1633480,6429,5329.857143,26063,250,60
OH,39,11/20/21,1633480,0,5329.857143,26063,0,60
OH,39,11/21/21,1633480,0,5329.857143,26063,0,60
OH,39,11/22/21,1647237,13757,5546,26063,0,60
OH,39,11/23/21,1653380,6143,5618,26190,127,53.85714286
OH,39,11/24/21,1660131,6751,5670.714286,26190,0,53.85714286
OH,39,11/25/21,1660131,0,4725.714286,26190,0,53.85714286
OH,39,11/26/21,1669274,9143,5113.428571,26483,293,60
OH,39,11/27/21,1669274,0,5113.428571,26483,0,60
OH,39,11/28/21,1669274,0,5113.428571,26483,0,60
OH,39,11/29/21,1683472,14198,5176.428571,26483,0,60
OH,39,11/30/21,1690217,6745,5262.428571,26587,104,56.71428571
OH,39,12/1/21,1699161,8944,5575.714286,26587,0,56.71428571
OH,39,12/2/21,1708292,9131,6880.142857,26587,0,56.71428571
OH,39,12/3/21,1717876,9584,6943.142857,26851,264,52.57142857
OH,39,12/4/21,1717876,0,6943.142857,26851,0,52.57142857
OH,39,12/5/21,1717876,0,6943.142857,26851,0,52.57142857
OH,39,12/6/21,1735925,18049,7493.285714,26851,0,52.57142857
OH,39,12/7/21,1743801,7876,7654.857143,27011,160,60.57142857
OH,39,12/8/21,1752508,8707,7621,27011,0,60.57142857
OH,39,12/9/21,1761008,8500,7530.857143,27011,0,60.57142857
OH,39,12/10/21,1768367,7359,7213,27371,360,74.28571429
OH,39,12/11/21,1768367,0,7213,27371,0,74.28571429
OH,39,12/12/21,1768367,0,7213,27371,0,74.28571429
OH,39,12/13/21,1787029,18662,7300.571429,27371,0,74.28571429
OH,39,12/14/21,1796951,9922,7592.857143,27594,223,83.28571429
OH,39,12/15/21,1807539,10588,7861.571429,27594,0,83.28571429
OH,39,12/16/21,1819342,11803,8333.428571,27594,0,83.28571429
OH,39,12/17/21,1829367,10025,8714.285714,28028,434,93.85714286
OH,39,12/18/21,1829367,0,8714.285714,28028,0,93.85714286
OH,39,12/19/21,1829367,0,8714.285714,28028,0,93.85714286
OH,39,12/20/21,1855222,25855,9741.857143,28028,0,93.85714286
OH,39,12/21/21,1867724,12502,10110.42857,28277,249,97.57142857
OH,39,12/22/21,1880588,12864,10435.57143,28277,0,97.57142857
OH,39,12/23/21,1896577,15989,11033.57143,28277,0,97.57142857
OH,39,12/24/21,1910991,14414,11660.57143,28720,443,98.85714286
OH,39,12/25/21,1910991,0,11660.57143,28720,0,98.85714286
OH,39,12/26/21,1910991,0,11660.57143,28720,0,98.85714286
OH,39,12/27/21,1940000,29009,12111.14286,28720,0,98.85714286
OH,39,12/28/21,1955403,15403,12525.57143,28780,60,71.85714286
OH,39,12/29/21,1955403,0,10687.85714,28780,0,71.85714286
OH,39,12/30/21,1995497,40094,14131.42857,28780,0,71.85714286
OH,39,12/31/21,2016095,20598,15014.85714,29447,667,103.8571429
OH,39,1/1/22,2016095,0,15014.85714,29447,0,103.8571429
OH,39,1/2/22,2016095,0,15014.85714,29447,0,103.8571429
OH,39,1/3/22,2072663,56568,18951.85714,29447,0,103.8571429
OH,39,1/4/22,2093074,20411,19667.28571,29674,227,127.7142857
OH,39,1/5/22,2112824,19750,22488.71429,29674,0,127.7142857
OH,39,1/6/22,2132266,19442,19538.42857,29674,0,127.7142857
OH,39,1/7/22,2151829,19563,19390.57143,30072,398,89.28571429
OH,39,1/8/22,2151829,0,19390.57143,30072,0,89.28571429
OH,39,1/9/22,2151829,0,19390.57143,30072,0,89.28571429
OH,39,1/10/22,2207270,55441,19229.57143,30072,0,89.28571429
OH,39,1/11/22,2226881,19611,19115.28571,30435,363,108.7142857
OH,39,1/12/22,2246974,20093,19164.28571,30435,0,108.7142857
OH,39,1/13/22,2266236,19262,19138.57143,30435,0,108.7142857
OH,39,1/14/22,2307691,41455,22266,30922,487,121.4285714
OH,39,1/15/22,2307691,0,22266,30922,0,121.4285714
OH,39,1/16/22,2307691,0,22266,30922,0,121.4285714
OH,39,1/17/22,2403645,95954,28053.57143,30922,0,121.4285714
OH,39,1/18/22,2418722,15077,27405.85714,31245,323,115.7142857
OH,39,1/19/22,2439205,20483,27461.57143,31245,0,115.7142857
OH,39,1/20/22,2460869,21664,27804.71429,31245,0,115.7142857
OH,39,1/21/22,2480566,19697,24696.42857,31987,742,152.1428571
OH,39,1/22/22,2480566,0,24696.42857,31987,0,152.1428571
OH,39,1/23/22,2480566,0,24696.42857,31987,0,152.1428571
OH,39,1/24/22,2515949,35383,16043.42857,31987,0,152.1428571
OH,39,1/25/22,2520112,4163,14484.28571,32489,502,177.7142857
OH,39,1/26/22,2540864,20752,14522.71429,32489,0,177.7142857
OH,39,1/27/22,2552972,12108,13157.57143,32489,0,177.7142857
AZ,4,1/22/20,0,,,0,,
AZ,4,1/23/20,0,0,,0,0,
AZ,4,1/24/20,0,0,,0,0,
AZ,4,1/25/20,0,0,,0,0,
AZ,4,1/26/20,1,1,,0,0,
AZ,4,1/27/20,1,0,,0,0,
AZ,4,1/28/20,1,0,,0,0,
AZ,4,1/29/20,1,0,0.142857143,0,0,0
AZ,4,1/30/20,1,0,0.142857143,0,0,0
AZ,4,1/31/20,1,0,0.142857143,0,0,0
AZ,4,2/1/20,1,0,0.142857143,0,0,0
AZ,4,2/2/20,1,0,0,0,0,0
AZ,4,2/3/20,1,0,0,0,0,0
AZ,4,2/4/20,1,0,0,0,0,0
AZ,4,2/5/20,1,0,0,0,0,0
AZ,4,2/6/20,1,0,0,0,0,0
AZ,4,2/7/20,1,0,0,0,0,0
AZ,4,2/8/20,1,0,0,0,0,0
AZ,4,2/9/20,1,0,0,0,0,0
AZ,4,2/10/20,1,0,0,0,0,0
AZ,4,2/11/20,1,0,0,0,0,0
AZ,4,2/12/20,1,0,0,0,0,0
AZ,4,2/13/20,1,0,0,0,0,0
AZ,4,2/14/20,1,0,0,0,0,0
AZ,4,2/15/20,1,0,0,0,0,0
AZ,4,2/16/20,1,0,0,0,0,0
AZ,4,2/17/20,1,0,0,0,0,0
AZ,4,2/18/20,1,0,0,0,0,0
AZ,4,2/19/20,1,0,0,0,0,0
AZ,4,2/20/20,1,0,0,0,0,0
AZ,4,2/21/20,1,0,0,0,0,0
AZ,4,2/22/20,1,0,0,0,0,0
AZ,4,2/23/20,1,0,0,0,0,0
AZ,4,2/24/20,1,0,0,0,0,0
AZ,4,2/25/20,1,0,0,0,0,0
AZ,4,2/26/20,1,0,0,0,0,0
AZ,4,2/27/20,1,0,0,0,0,0
AZ,4,2/28/20,1,0,0,0,0,0
AZ,4,2/29/20,1,0,0,0,0,0
AZ,4,3/1/20,1,0,0,0,0,0
AZ,4,3/2/20,1,0,0,0,0,0
AZ,4,3/3/20,1,0,0,0,0,0
AZ,4,3/4/20,1,0,0,0,0,0
AZ,4,3/5/20,1,0,0,0,0,0
AZ,4,3/6/20,2,1,0.142857143,0,0,0
AZ,4,3/7/20,4,2,0.428571429,0,0,0
AZ,4,3/8/20,4,0,0.428571429,0,0,0
AZ,4,3/9/20,6,2,0.714285714,0,0,0
AZ,4,3/10/20,6,0,0.714285714,0,0,0
AZ,4,3/11/20,10,4,1.285714286,0,0,0
AZ,4,3/12/20,10,0,1.285714286,0,0,0
AZ,4,3/13/20,10,0,1.142857143,0,0,0
AZ,4,3/14/20,12,2,1.142857143,0,0,0
AZ,4,3/15/20,12,0,1.142857143,0,0,0
AZ,4,3/16/20,18,6,1.714285714,0,0,0
AZ,4,3/17/20,20,2,2,0,0,0
AZ,4,3/18/20,27,7,2.428571429,0,0,0
AZ,4,3/19/20,44,17,4.857142857,0,0,0
AZ,4,3/20/20,63,19,7.571428571,0,0,0
AZ,4,3/21/20,103,40,13,1,1,0.142857143
AZ,4,3/22/20,152,49,20,2,1,0.285714286
AZ,4,3/23/20,234,82,30.85714286,2,0,0.285714286
AZ,4,3/24/20,326,92,43.71428571,5,3,0.714285714
AZ,4,3/25/20,401,75,53.42857143,5,0,0.714285714
AZ,4,3/26/20,508,107,66.28571429,8,3,1.142857143
AZ,4,3/27/20,663,155,85.71428571,13,5,1.857142857
AZ,4,3/28/20,773,110,95.71428571,15,2,2
AZ,4,3/29/20,919,146,109.5714286,17,2,2.142857143
AZ,4,3/30/20,1154,235,131.4285714,20,3,2.571428571
AZ,4,3/31/20,1289,135,137.5714286,24,4,2.714285714
AZ,4,4/1/20,1414,125,144.7142857,29,5,3.428571429
AZ,4,4/2/20,1596,182,155.4285714,32,3,3.428571429
AZ,4,4/3/20,1769,173,158,41,9,4
AZ,4,4/4/20,2018,249,177.8571429,52,11,5.285714286
AZ,4,4/5/20,2269,251,192.8571429,64,12,6.714285714
AZ,4,4/6/20,2456,187,186,65,1,6.428571429
AZ,4,4/7/20,2575,119,183.7142857,72,7,6.857142857
AZ,4,4/8/20,2726,151,187.4285714,79,7,7.142857143
AZ,4,4/9/20,3018,292,203.1428571,86,7,7.714285714
AZ,4,4/10/20,3111,93,191.7142857,95,9,7.714285714
AZ,4,4/11/20,3393,282,196.4285714,108,13,8
AZ,4,4/12/20,3539,146,181.4285714,114,6,7.142857143
AZ,4,4/13/20,3701,162,177.8571429,121,7,8
AZ,4,4/14/20,3798,97,174.7142857,130,9,8.285714286
AZ,4,4/15/20,3962,164,176.5714286,141,11,8.857142857
AZ,4,4/16/20,4234,272,173.7142857,149,8,9
AZ,4,4/17/20,4507,273,199.4285714,168,19,10.42857143
AZ,4,4/18/20,4718,211,189.2857143,176,8,9.714285714
AZ,4,4/19/20,4928,210,198.4285714,183,7,9.857142857
AZ,4,4/20/20,5064,136,194.7142857,186,3,9.285714286
AZ,4,4/21/20,5251,187,207.5714286,207,21,11
AZ,4,4/22/20,5459,208,213.8571429,227,20,12.28571429
AZ,4,4/23/20,5768,309,219.1428571,248,21,14.14285714
AZ,4,4/24/20,6043,275,219.4285714,265,17,13.85714286
AZ,4,4/25/20,6280,237,223.1428571,272,7,13.71428571
AZ,4,4/26/20,6526,246,228.2857143,274,2,13
AZ,4,4/27/20,6716,190,236,274,0,12.57142857
AZ,4,4/28/20,6948,232,242.4285714,291,17,12
AZ,4,4/29/20,7202,254,249,302,11,10.71428571
AZ,4,4/30/20,7648,446,268.5714286,318,16,10
AZ,4,5/1/20,7961,313,274,328,10,9
AZ,4,5/2/20,8364,403,297.7142857,346,18,10.57142857
AZ,4,5/3/20,8640,276,302,360,14,12.28571429
AZ,4,5/4/20,8919,279,314.7142857,360,0,12.28571429
AZ,4,5/5/20,9304,385,336.5714286,393,33,14.57142857
AZ,4,5/6/20,9706,402,357.7142857,424,31,17.42857143
AZ,4,5/7/20,9944,238,328,448,24,18.57142857
AZ,4,5/8/20,10526,582,366.4285714,514,66,26.57142857
AZ,4,5/9/20,10960,434,370.8571429,529,15,26.14285714
AZ,4,5/10/20,11118,158,354,533,4,24.71428571
AZ,4,5/11/20,11379,261,351.4285714,539,6,25.57142857
AZ,4,5/12/20,11735,356,347.2857143,559,20,23.71428571
AZ,4,5/13/20,12175,440,352.7142857,591,32,23.85714286
AZ,4,5/14/20,12673,498,389.8571429,621,30,24.71428571
AZ,4,5/15/20,13168,495,377.4285714,648,27,19.14285714
AZ,4,5/16/20,13631,463,381.5714286,676,28,21
AZ,4,5/17/20,13937,306,402.7142857,677,1,20.57142857
AZ,4,5/18/20,14170,233,398.7142857,683,6,20.57142857
AZ,4,5/19/20,14566,396,404.4285714,701,18,20.28571429
AZ,4,5/20/20,14897,331,388.8571429,744,43,21.85714286
AZ,4,5/21/20,15315,418,377.4285714,758,14,19.57142857
AZ,4,5/22/20,15607,292,348.4285714,770,12,17.42857143
AZ,4,5/23/20,16039,432,344,795,25,17
AZ,4,5/24/20,16339,300,343.1428571,796,1,17
AZ,4,5/25/20,16560,221,341.4285714,801,5,16.85714286
AZ,4,5/26/20,16782,222,316.5714286,803,2,14.57142857
AZ,4,5/27/20,17261,479,337.7142857,826,23,11.71428571
AZ,4,5/28/20,17763,502,349.7142857,851,25,13.28571429
AZ,4,5/29/20,18465,702,408.2857143,880,29,15.71428571
AZ,4,5/30/20,19255,790,459.4285714,896,16,14.42857143
AZ,4,5/31/20,20119,864,540,910,14,16.28571429
AZ,4,6/1/20,20123,4,509,910,0,15.57142857
AZ,4,6/2/20,21249,1126,638.1428571,935,25,18.85714286
AZ,4,6/3/20,22220,971,708.4285714,974,39,21.14285714
AZ,4,6/4/20,22753,533,712.8571429,989,15,19.71428571
AZ,4,6/5/20,24331,1578,838,1004,15,17.71428571
AZ,4,6/6/20,25451,1120,885.1428571,1035,31,19.85714286
AZ,4,6/7/20,26889,1438,967.1428571,1045,10,19.28571429
AZ,4,6/8/20,27677,788,1079.142857,1045,0,19.28571429
AZ,4,6/9/20,28296,619,1006.714286,1069,24,19.14285714
AZ,4,6/10/20,29852,1556,1090.285714,1094,25,17.14285714
AZ,4,6/11/20,31263,1411,1215.714286,1123,29,19.14285714
AZ,4,6/12/20,32918,1655,1226.714286,1138,15,19.14285714
AZ,4,6/13/20,34458,1540,1286.714286,1183,45,21.14285714
AZ,4,6/14/20,35691,1233,1257.428571,1186,3,20.14285714
AZ,4,6/15/20,36705,1014,1289.714286,1192,6,21
AZ,4,6/16/20,39097,2392,1543,1218,26,21.28571429
AZ,4,6/17/20,40924,1827,1581.714286,1238,20,20.57142857
AZ,4,6/18/20,43443,2519,1740,1271,33,21.14285714
AZ,4,6/19/20,46688,3245,1967.142857,1311,40,24.71428571
AZ,4,6/20/20,49798,3110,2191.428571,1337,26,22
AZ,4,6/21/20,52390,2592,2385.571429,1339,2,21.85714286
AZ,4,6/22/20,54586,2196,2554.428571,1342,3,21.42857143
AZ,4,6/23/20,58353,3767,2750.857143,1395,53,25.28571429
AZ,4,6/24/20,59973,1620,2721.285714,1463,68,32.14285714
AZ,4,6/25/20,63030,3057,2798.142857,1484,21,30.42857143
AZ,4,6/26/20,66458,3428,2824.285714,1535,51,32
AZ,4,6/27/20,70051,3593,2893.285714,1579,44,34.57142857
AZ,4,6/28/20,73908,3857,3074,1588,9,35.57142857
AZ,4,6/29/20,74533,625,2849.571429,1588,0,35.14285714
AZ,4,6/30/20,79205,4672,2978.857143,1632,44,33.85714286
AZ,4,7/1/20,84092,4887,3445.571429,1720,88,36.71428571
AZ,4,7/2/20,87424,3332,3484.857143,1720,0,33.71428571
AZ,4,7/3/20,91857,4433,3628.428571,1788,68,36.14285714
AZ,4,7/4/20,94553,2696,3500.285714,1805,17,32.28571429
AZ,4,7/5/20,98084,3531,3453.714286,1807,2,31.28571429
AZ,4,7/6/20,101441,3357,3844,1810,3,31.71428571
AZ,4,7/7/20,105094,3653,3698.428571,1927,117,42.14285714
AZ,4,7/8/20,108614,3520,3503.142857,1962,35,34.57142857
AZ,4,7/9/20,112671,4057,3606.714286,2038,76,45.42857143
AZ,4,7/10/20,116892,4221,3576.428571,2082,44,42
AZ,4,7/11/20,119930,3038,3625.285714,2151,69,49.42857143
AZ,4,7/12/20,122467,2537,3483.285714,2237,86,61.42857143
AZ,4,7/13/20,123824,1357,3197.571429,2245,8,62.14285714
AZ,4,7/14/20,128097,4273,3286.142857,2337,92,58.57142857
AZ,4,7/15/20,131354,3257,3248.571429,2434,97,67.42857143
AZ,4,7/16/20,134611,3257,3134.285714,2492,58,64.85714286
AZ,4,7/17/20,138523,3912,3090.142857,2583,91,71.57142857
AZ,4,7/18/20,141265,2742,3047.857143,2728,145,82.42857143
AZ,4,7/19/20,143619,2354,3021.714286,2761,33,74.85714286
AZ,4,7/20/20,145182,1563,3051.142857,2784,23,77
AZ,4,7/21/20,148674,3492,2939.571429,2917,133,82.85714286
AZ,4,7/22/20,150609,1935,2750.714286,2974,57,77.14285714
AZ,4,7/23/20,152944,2335,2619,3061,87,81.28571429
AZ,4,7/24/20,156301,3357,2539.714286,3284,223,100.1428571
AZ,4,7/25/20,160049,3748,2683.428571,3284,0,79.42857143
AZ,4,7/26/20,162003,1954,2626.285714,3301,17,77.14285714
AZ,4,7/27/20,163825,1822,2663.285714,3303,2,74.14285714
AZ,4,7/28/20,165934,2109,2465.714286,3407,104,70
AZ,4,7/29/20,168266,2332,2522.428571,3454,47,68.57142857
AZ,4,7/30/20,170798,2532,2550.571429,3624,170,80.42857143
AZ,4,7/31/20,174010,3212,2529.857143,3692,68,58.28571429
AZ,4,8/1/20,177000,2990,2421.571429,3745,53,65.85714286
AZ,4,8/2/20,178467,1467,2352,3765,20,66.28571429
AZ,4,8/3/20,179490,1023,2237.857143,3778,13,67.85714286
AZ,4,8/4/20,180498,1008,2080.571429,3843,65,62.28571429
AZ,4,8/5/20,182194,1696,1989.714286,3930,87,68
AZ,4,8/6/20,183645,1451,1835.285714,4002,72,54
AZ,4,8/7/20,185050,1405,1577.142857,4080,78,55.42857143
AZ,4,8/8/20,186103,1053,1300.428571,4136,56,55.85714286
AZ,4,8/9/20,186923,820,1208,4147,11,54.57142857
AZ,4,8/10/20,187521,598,1147.285714,4150,3,53.14285714
AZ,4,8/11/20,188737,1216,1177,4199,49,50.85714286
AZ,4,8/12/20,189443,706,1035.571429,4347,148,59.57142857
AZ,4,8/13/20,190792,1349,1021,4382,35,54.28571429
AZ,4,8/14/20,191721,929,953,4422,40,48.85714286
AZ,4,8/15/20,192654,933,935.8571429,4491,69,50.71428571
AZ,4,8/16/20,193537,883,944.8571429,4504,13,51
AZ,4,8/17/20,194005,468,926.2857143,4505,1,50.71428571
AZ,4,8/18/20,194917,912,882.8571429,4526,21,46.71428571
AZ,4,8/19/20,195557,640,873.4285714,4628,102,40.14285714
AZ,4,8/20/20,196280,723,784,4681,53,42.71428571
AZ,4,8/21/20,196898,618,739.5714286,4687,6,37.85714286
AZ,4,8/22/20,197872,974,745.4285714,4756,69,37.85714286
AZ,4,8/23/20,198076,204,648.4285714,4770,14,38
AZ,4,8/24/20,198386,310,625.8571429,4770,0,37.85714286
AZ,4,8/25/20,199253,867,619.4285714,4792,22,38
AZ,4,8/26/20,199459,206,557.4285714,4896,104,38.28571429
AZ,4,8/27/20,200139,680,551.2857143,4929,33,35.42857143
AZ,4,8/28/20,200658,519,537.1428571,4977,48,41.42857143
AZ,4,8/29/20,201285,627,487.5714286,5006,29,35.71428571
AZ,4,8/30/20,201661,376,512.1428571,5025,19,36.42857143
AZ,4,8/31/20,201835,174,492.7142857,5025,0,36.42857143
AZ,4,9/1/20,202342,507,441.2857143,5042,17,35.71428571
AZ,4,9/2/20,202861,519,486,5065,23,24.14285714
AZ,4,9/3/20,203953,1092,544.8571429,5130,65,28.71428571
AZ,4,9/4/20,204680,727,574.5714286,5171,41,27.71428571
AZ,4,9/5/20,205513,833,604,5207,36,28.71428571
AZ,4,9/6/20,205765,252,586.2857143,5218,11,27.57142857
AZ,4,9/7/20,205954,189,588.4285714,5218,0,27.57142857
AZ,4,9/8/20,206044,90,528.8571429,5220,2,25.42857143
AZ,4,9/9/20,206541,497,525.7142857,5251,31,26.57142857
AZ,4,9/10/20,206993,452,434.2857143,5273,22,20.42857143
AZ,4,9/11/20,207521,528,405.8571429,5288,15,16.71428571
AZ,4,9/12/20,208126,605,373.2857143,5310,22,14.71428571
AZ,4,9/13/20,208512,386,392.4285714,5320,10,14.57142857
AZ,4,9/14/20,208725,213,395.8571429,5320,0,14.57142857
AZ,4,9/15/20,209209,484,452.1428571,5342,22,17.42857143
AZ,4,9/16/20,209907,698,480.8571429,5370,28,17
AZ,4,9/17/20,211628,1721,662.1428571,5408,38,19.28571429
AZ,4,9/18/20,212916,1288,770.7142857,5451,43,23.28571429
AZ,4,9/19/20,213547,631,774.4285714,5466,15,22.28571429
AZ,4,9/20/20,214016,469,786.2857143,5474,8,22
AZ,4,9/21/20,214402,386,811,5476,2,22.28571429
AZ,4,9/22/20,214842,440,804.7142857,5492,16,21.42857143
AZ,4,9/23/20,215284,442,768.1428571,5524,32,22
AZ,4,9/24/20,215852,568,603.4285714,5559,35,21.57142857
AZ,4,9/25/20,216365,513,492.7142857,5583,24,18.85714286
AZ,4,9/26/20,216822,457,467.8571429,5619,36,21.85714286
AZ,4,9/27/20,217231,409,459.2857143,5620,1,20.85714286
AZ,4,9/28/20,217507,276,443.5714286,5620,0,20.57142857
AZ,4,9/29/20,218183,676,477.2857143,5629,9,19.57142857
AZ,4,9/30/20,218507,324,460.4285714,5650,21,18
AZ,4,10/1/20,219212,705,480,5673,23,16.28571429
AZ,4,10/2/20,219763,551,485.4285714,5693,20,15.71428571
AZ,4,10/3/20,220398,635,510.8571429,5703,10,12
AZ,4,10/4/20,220752,354,503,5705,2,12.14285714
AZ,4,10/5/20,221070,318,509,5707,2,12.42857143
AZ,4,10/6/20,221931,861,535.4285714,5712,5,11.85714286
AZ,4,10/7/20,222538,607,575.8571429,5733,21,11.85714286
AZ,4,10/8/20,223400,862,598.2857143,5741,8,9.714285714
AZ,4,10/9/20,224084,684,617.2857143,5746,5,7.571428571
AZ,4,10/10/20,224970,886,653.1428571,5757,11,7.714285714
AZ,4,10/11/20,225575,605,689,5757,0,7.428571429
AZ,4,10/12/20,226050,475,711.4285714,5759,2,7.428571429
AZ,4,10/13/20,226732,682,685.8571429,5767,8,7.857142857
AZ,4,10/14/20,227635,903,728.1428571,5772,5,5.571428571
AZ,4,10/15/20,228710,1075,758.5714286,5789,17,6.857142857
AZ,4,10/16/20,229434,724,764.2857143,5806,17,8.571428571
AZ,4,10/17/20,230406,972,776.5714286,5822,16,9.285714286
AZ,4,10/18/20,231147,741,796,5827,5,10
AZ,4,10/19/20,231863,716,830.4285714,5830,3,10.14285714
AZ,4,10/20/20,232937,1074,886.4285714,5837,7,10
AZ,4,10/21/20,233912,975,896.7142857,5854,17,11.71428571
AZ,4,10/22/20,234906,994,885.1428571,5859,5,10
AZ,4,10/23/20,235882,976,921.1428571,5865,6,8.428571429
AZ,4,10/24/20,236772,890,909.4285714,5869,4,6.714285714
AZ,4,10/25/20,238158,1386,1001.571429,5874,5,6.714285714
AZ,4,10/26/20,238963,805,1014.285714,5875,1,6.428571429
AZ,4,10/27/20,240120,1157,1026.142857,5891,16,7.714285714
AZ,4,10/28/20,241165,1045,1036.142857,5905,14,7.285714286
AZ,4,10/29/20,242480,1315,1082,5918,13,8.428571429
AZ,4,10/30/20,244045,1565,1166.142857,5934,16,9.857142857
AZ,4,10/31/20,245946,1901,1310.571429,5978,44,15.57142857
AZ,4,11/1/20,247473,1527,1330.714286,5981,3,15.28571429
AZ,4,11/2/20,248139,666,1310.857143,5982,1,15.28571429
AZ,4,11/3/20,249818,1679,1385.428571,6020,38,18.42857143
AZ,4,11/4/20,250633,815,1352.571429,6059,39,22
AZ,4,11/5/20,252767,2134,1469.571429,6087,28,24.14285714
AZ,4,11/6/20,254764,1997,1531.285714,6109,22,25
AZ,4,11/7/20,257384,2620,1634,6147,38,24.14285714
AZ,4,11/8/20,259264,1880,1684.428571,6164,17,26.14285714
AZ,4,11/9/20,259699,435,1651.428571,6164,0,26
AZ,4,11/10/20,263133,3434,1902.142857,6192,28,24.57142857
AZ,4,11/11/20,265163,2030,2075.714286,6229,37,24.28571429
AZ,4,11/12/20,266562,1399,1970.714286,6239,10,21.71428571
AZ,4,11/13/20,269577,3015,2116.142857,6257,18,21.14285714
AZ,4,11/14/20,273053,3476,2238.428571,6299,42,21.71428571
AZ,4,11/15/20,275435,2382,2310.142857,6301,2,19.57142857
AZ,4,11/16/20,276912,1477,2459,6301,0,19.57142857
AZ,4,11/17/20,279896,2984,2394.714286,6312,11,17.14285714
AZ,4,11/18/20,283102,3206,2562.714286,6364,52,19.28571429
AZ,4,11/19/20,287225,4123,2951.857143,6383,19,20.57142857
AZ,4,11/20/20,291696,4471,3159.857143,6427,44,24.28571429
AZ,4,11/21/20,295334,3638,3183,6456,29,22.42857143
AZ,4,11/22/20,299665,4331,3461.428571,6464,8,23.28571429
AZ,4,11/23/20,302324,2659,3630.285714,6464,0,23.28571429
AZ,4,11/24/20,306868,4544,3853.142857,6513,49,28.71428571
AZ,4,11/25/20,310849,3981,3963.857143,6522,9,22.57142857
AZ,4,11/26/20,314326,3477,3871.571429,6568,46,26.42857143
AZ,4,11/27/20,318638,4312,3848.857143,6588,20,23
AZ,4,11/28/20,322774,4136,3920,6624,36,24
AZ,4,11/29/20,325995,3221,3761.428571,6634,10,24.28571429
AZ,4,11/30/20,326817,822,3499,6639,5,25
AZ,4,12/1/20,337139,10322,4324.428571,6687,48,24.85714286
AZ,4,12/2/20,340979,3840,4304.285714,6739,52,31
AZ,4,12/3/20,346421,5442,4585,6739,0,24.42857143
AZ,4,12/4/20,352101,5680,4780.428571,6885,146,42.42857143
AZ,4,12/5/20,358900,6799,5160.857143,6925,40,43
AZ,4,12/6/20,364276,5376,5468.714286,6950,25,45.14285714
